Country,Year,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
South Carolina,24,307348.0,453250.0,258015.0,0.92,5.97,47563.0,5.01,8.8,28553.0,19501.0,3788.0,0.678
South Carolina,25,317211.0,519600.0,267262.0,0.94,6.16,48157.0,5.19,10.09,9863.0,18577.0,3608.0,0.61
South Carolina,26,326985.0,548250.0,275291.0,0.97,6.35,49869.0,5.35,10.65,9774.0,19197.0,3729.0,0.596
South Carolina,27,359949.0,548750.0,302890.0,1.07,6.99,55183.0,5.88,10.66,32964.0,21474.0,4171.0,0.656
South Carolina,28,385158.0,558050.0,322195.0,1.18,7.48,60974.0,6.26,10.84,25209.0,22308.0,4333.0,0.69
South Carolina,29,407860.0,560150.0,339544.0,1.29,7.92,66286.0,6.6,10.88,22702.0,22672.0,4403.0,0.728
South Carolina,30,439541.0,560150.0,361557.0,1.45,8.54,74459.0,7.02,10.88,31681.0,22964.0,4460.0,0.785
South Carolina,31,462751.0,560150.0,379136.0,1.56,8.99,80038.0,7.36,10.88,23210.0,22200.0,4312.0,0.826
South Carolina,32,470696.0,659950.0,385908.0,1.58,9.14,81203.0,7.5,12.82,7945.0,21926.0,4259.0,0.713
South Carolina,33,479202.0,682700.0,391585.0,1.63,9.31,84010.0,7.6,13.26,8506.0,21745.0,4223.0,0.702
South Carolina,34,497433.0,683600.0,403766.0,1.75,9.66,89983.0,7.84,13.28,18231.0,19641.0,3815.0,0.728
South Carolina,35,518892.0,684700.0,418519.0,1.87,10.08,96485.0,8.13,13.3,21459.0,19105.0,3711.0,0.758
South Carolina,36,542879.0,684700.0,435079.0,2.01,10.54,103432.0,8.45,13.3,23987.0,19288.0,3746.0,0.793
South Carolina,37,568917.0,684700.0,450531.0,2.2,11.05,113169.0,8.75,13.3,26038.0,18482.0,3590.0,0.831
South Carolina,38,585692.0,684700.0,460511.0,2.32,11.38,119206.0,8.94,13.3,16775.0,17563.0,3411.0,0.855
South Dakota,11,48698.0,83500.0,41322.0,0.83,5.5,7374.0,4.67,9.44,,,,0.583
South Dakota,12,50712.0,88375.0,42789.0,0.9,5.73,7921.0,4.84,9.99,2014.0,2014.0,2277.0,0.574
South Dakota,13,54284.0,88375.0,44721.0,,6.14,,5.06,9.99,3572.0,2793.0,3157.0,0.614
South Dakota,14,57103.0,93675.0,47389.0,1.09,6.46,9666.0,5.36,10.59,2819.0,2802.0,3167.0,0.61
South Dakota,15,,,,,,,,,1002.5,2352.0,2659.0,
South Dakota,16,,,,,,,,,1002.5,2082.0,2353.0,
South Dakota,17,,,,,,,,,1002.5,1902.0,2150.0,
South Dakota,18,61113.0,93675.0,51288.0,1.1,6.91,9777.0,5.8,10.59,1002.5,1774.0,2005.0,0.652
South Dakota,19,62518.0,95825.0,52548.0,1.12,7.07,9922.0,5.94,10.83,1405.0,1687.0,1907.0,0.652
South Dakota,20,65377.0,99300.0,54531.0,1.22,7.39,10796.0,6.16,11.22,2859.0,1585.0,1792.0,0.658
South Dakota,21,70643.0,100275.0,56762.0,1.56,7.98,13831.0,6.42,11.34,5266.0,1934.0,2186.0,0.704
South Dakota,22,77200.0,106575.0,60982.0,1.83,8.73,16164.0,6.89,12.05,6557.0,2728.0,3084.0,0.724
South Dakota,23,80441.0,106575.0,63091.0,1.96,9.09,17293.0,7.13,12.05,3241.0,3048.0,3445.0,0.755
South Dakota,24,82512.0,106575.0,63950.0,2.09,9.33,18504.0,7.23,12.05,2071.0,3200.0,3617.0,0.774
South Dakota,25,82823.0,117725.0,64012.0,2.12,9.36,18753.0,7.24,13.31,311.0,3101.0,3505.0,0.704
South Dakota,26,86986.0,122825.0,65031.0,2.48,9.83,21895.0,7.35,13.88,4163.0,3495.0,3951.0,0.708
South Dakota,27,91776.0,123800.0,67171.0,2.77,10.37,24543.0,7.59,13.99,4790.0,3771.0,4263.0,0.741
South Dakota,28,97231.0,123800.0,70502.0,3.01,10.99,26665.0,7.97,13.99,5455.0,3798.0,4293.0,0.785
South Dakota,29,102847.0,130700.0,74229.0,3.23,11.63,28547.0,8.39,14.77,5616.0,3664.0,4142.0,0.787
South Dakota,30,105961.0,130700.0,76523.0,3.32,11.98,29362.0,8.65,14.77,3114.0,3646.0,4121.0,0.811
South Dakota,31,107685.0,130700.0,77052.0,3.45,12.17,30557.0,8.71,14.77,1724.0,3596.0,4065.0,0.824
South Dakota,32,108004.0,142500.0,77125.0,3.48,12.21,30803.0,8.72,16.11,319.0,3597.0,4066.0,0.758
South Dakota,33,110967.0,147600.0,79025.0,3.6,12.54,31863.0,8.93,16.68,2963.0,3426.0,3873.0,0.752
South Dakota,34,115676.0,153450.0,81697.0,3.83,13.08,33898.0,9.24,17.35,4709.0,3414.0,3859.0,0.754
South Dakota,35,121593.0,153450.0,85921.0,4.02,13.74,35590.0,9.71,17.35,5917.0,3480.0,3934.0,0.792
South Dakota,36,127592.0,161150.0,88882.0,4.37,14.42,38626.0,10.05,18.22,5999.0,3535.0,3996.0,0.792
South Dakota,37,131439.0,161150.0,91598.0,4.49,14.86,39756.0,10.35,18.22,3847.0,3640.0,4115.0,0.816
South Dakota,38,133068.0,161150.0,92615.0,4.56,15.04,40368.0,10.47,18.22,1629.0,3626.0,4099.0,0.826
Tennessee,11,251257.0,485800.0,143735.0,0.26,3.68,17914.0,2.1,7.11,,,,0.517
Tennessee,12,264713.0,598000.0,150893.0,0.35,3.88,24026.0,2.21,8.76,13456.0,13456.0,1970.0,0.443
Tennessee,13,264713.0,656550.0,238943.0,,3.88,,3.5,9.61,0.0,6728.0,985.0,0.403
Tennessee,14,303338.0,657550.0,264912.0,0.55,4.44,37800.0,3.88,9.63,38625.0,17360.0,2542.0,0.461
Tennessee,15,,,,,,,,,12118.75,16050.0,2350.0,
Tennessee,16,,,,,,,,,12118.75,15264.0,2235.0,
Tennessee,17,,,,,,,,,12118.75,14740.0,2158.0,
Tennessee,18,351813.0,657550.0,302260.0,0.72,5.15,48867.0,4.43,9.63,12118.75,14365.0,2103.0,0.535
Tennessee,19,358534.0,672825.0,305780.0,0.76,5.25,52051.0,4.48,9.85,6721.0,13403.0,1963.0,0.533
Tennessee,20,375669.0,723825.0,313154.0,0.9,5.5,61743.0,4.59,10.6,17135.0,15851.0,2321.0,0.519
Tennessee,21,401595.0,798450.0,324543.0,1.12,5.88,76162.0,4.75,11.69,25926.0,14037.0,2055.0,0.503
Tennessee,22,424152.0,838825.0,335823.0,1.28,6.21,87376.0,4.92,12.28,22557.0,15528.0,2274.0,0.506
Tennessee,23,452042.0,838825.0,354407.0,1.42,6.62,96619.0,5.19,12.28,27890.0,17781.0,2604.0,0.539
Tennessee,24,462646.0,838825.0,361767.0,1.46,6.78,99842.0,5.3,12.28,10604.0,17565.0,2572.0,0.552
Tennessee,25,467933.0,838925.0,365235.0,1.49,6.85,101657.0,5.35,12.28,5287.0,16589.0,2429.0,0.558
Tennessee,26,487632.0,886225.0,374108.0,1.64,7.14,112362.0,5.48,12.98,19699.0,18443.0,2701.0,0.55
Tennessee,27,510050.0,939650.0,385682.0,1.8,7.47,123116.0,5.65,13.76,22418.0,19197.0,2811.0,0.543
Tennessee,28,545921.0,953600.0,400950.0,2.1,7.99,143592.0,5.87,13.96,35871.0,20618.0,3019.0,0.572
Tennessee,29,574142.0,998875.0,416716.0,2.28,8.41,155936.0,6.1,14.63,28221.0,21427.0,3138.0,0.575
Tennessee,30,609213.0,998875.0,438426.0,2.48,8.92,169166.0,6.42,14.63,35071.0,22453.0,3288.0,0.61
Tennessee,31,627911.0,998875.0,447977.0,2.61,9.2,178248.0,6.56,14.63,18698.0,23609.0,3457.0,0.629
Tennessee,32,631885.0,990975.0,450633.0,2.63,9.25,179546.0,6.6,14.51,3974.0,23422.0,3430.0,0.638
Tennessee,33,657819.0,1043575.0,463300.0,2.82,9.63,192674.0,6.78,15.28,25934.0,24312.0,3560.0,0.63
Tennessee,34,684242.0,1090300.0,477784.0,2.99,10.02,204419.0,7.0,15.96,26423.0,24885.0,3644.0,0.628
Tennessee,35,718487.0,1108925.0,500458.0,3.16,10.52,215763.0,7.33,16.24,34245.0,24652.0,3610.0,0.648
Tennessee,36,752298.0,1156975.0,521621.0,3.34,11.02,228198.0,7.64,16.94,33811.0,25451.0,3727.0,0.65
Tennessee,37,791023.0,1156975.0,543793.0,3.58,11.58,244539.0,7.96,16.94,38725.0,25973.0,3803.0,0.684
Tennessee,38,805720.0,1156975.0,554016.0,3.65,11.8,248911.0,8.11,16.94,14697.0,25401.0,3719.0,0.696
Texas,11,911461.0,1949125.0,809148.0,0.35,3.14,101317.0,2.79,6.72,,,,0.468
Texas,12,978042.0,1984225.0,861072.0,0.4,3.37,115965.0,2.97,6.84,66581.0,66581.0,2296.0,0.493
Texas,13,1043624.0,2105600.0,917387.0,,3.6,,3.16,7.26,65582.0,66082.0,2279.0,0.496
Texas,14,1160242.0,2105600.0,1003412.0,0.54,4.0,155660.0,3.46,7.26,116618.0,82927.0,2860.0,0.551
Texas,15,,,,,,,,,60936.75,77429.0,2670.0,
Texas,16,,,,,,,,,60936.75,74131.0,2557.0,
Texas,17,,,,,,,,,60936.75,71932.0,2481.0,
Texas,18,1403989.0,2105600.0,1222952.0,0.62,4.84,179801.0,4.22,7.26,60936.75,70361.0,2427.0,0.667
Texas,19,1471746.0,2551125.0,1282998.0,0.65,5.08,187503.0,4.42,8.8,67757.0,70529.0,2432.0,0.577
Texas,20,1544551.0,2754800.0,1337706.0,0.71,5.33,205538.0,4.61,9.5,72805.0,71561.0,2468.0,0.561
Texas,21,1644781.0,2884425.0,1412767.0,0.8,5.67,230596.0,4.87,9.95,100230.0,69220.0,2387.0,0.57
Texas,22,1727869.0,3070825.0,1474571.0,0.87,5.96,251815.0,5.08,10.59,83088.0,72384.0,2496.0,0.563
Texas,23,1763299.0,3070825.0,1502751.0,0.89,6.08,259056.0,5.18,10.59,35430.0,68740.0,2371.0,0.574
Texas,24,1804006.0,3070825.0,1532381.0,0.93,6.22,270118.0,5.28,10.59,40707.0,65851.0,2271.0,0.587
Texas,25,1917896.0,3342350.0,1614648.0,1.04,6.61,301684.0,5.57,11.53,113890.0,73415.0,2532.0,0.574
Texas,26,1974374.0,3505450.0,1648575.0,1.12,6.81,324212.0,5.69,12.09,56478.0,71804.0,2476.0,0.563
Texas,27,2107005.0,3513450.0,1731725.0,1.29,7.27,373624.0,5.97,12.12,132631.0,80351.0,2771.0,0.6
Texas,28,2219867.0,3659550.0,1804291.0,1.43,7.66,413844.0,6.22,12.62,112862.0,82155.0,2833.0,0.607
Texas,29,2340658.0,3659550.0,1886813.0,1.56,8.07,452040.0,6.51,12.62,120791.0,87541.0,3019.0,0.64
Texas,30,2408879.0,3659550.0,1928227.0,1.65,8.31,478812.0,6.65,12.62,68221.0,92226.0,3181.0,0.658
Texas,31,2496232.0,3659550.0,1991555.0,1.73,8.61,502794.0,6.87,12.62,87353.0,98889.0,3410.0,0.682
Texas,32,2496232.0,4092150.0,1991555.0,1.73,8.61,502794.0,6.87,14.11,0.0,82619.0,2849.0,0.61
Texas,33,2652896.0,4214900.0,2086493.0,1.95,9.15,564433.0,7.2,14.54,156664.0,96932.0,3343.0,0.629
Texas,34,2805359.0,4232675.0,2181310.0,2.14,9.68,621991.0,7.52,14.6,152463.0,99765.0,3441.0,0.663
Texas,35,2930767.0,4244375.0,2257870.0,2.31,10.11,670782.0,7.79,14.64,125408.0,101557.0,3502.0,0.691
Texas,36,3107936.0,4402275.0,2371311.0,2.53,10.72,734386.0,8.18,15.18,177169.0,109611.0,3780.0,0.706
Texas,37,3246638.0,4402275.0,2464468.0,2.69,11.2,779857.0,8.5,15.18,138702.0,119680.0,4127.0,0.737
Texas,38,3322062.0,4402275.0,2512804.0,2.78,11.46,806885.0,8.67,15.18,75424.0,117976.0,4069.0,0.755
United States,-12,556208.0,,,,0.17,,,,,,,
United States,-11,614117.0,,,,0.18,,,,57909.0,57909.0,174.0,
United States,-10,,,,,,,,,196954.0,127432.0,384.0,
United States,-9,1008025.0,,,,0.3,,,,196954.0,150606.0,454.0,
United States,-8,,,,,,,,,312186.66666666674,191001.0,575.0,
United States,-7,,,,,,,,,312186.66666666674,215238.0,648.0,
United States,-6,1944585.0,,,,0.59,,,,312186.6666666665,231396.0,697.0,
United States,-5,,,,,,,,,91279.0,211379.0,637.0,
United States,-4,2127143.0,,,,0.64,,,,91279.0,216147.0,651.0,
United States,-3,,,,,,,,,333722.5,235685.0,710.0,
United States,-2,2794588.0,,,,0.84,,,,333722.5,255223.0,769.0,
United States,-1,,,,,,,,,477056.0,278776.0,840.0,
United States,0,,,,,,,,,477056.0,302329.0,911.0,
United States,1,4225756.0,,,,1.27,,,,477056.0,325882.0,982.0,
United States,2,,,,,,,,,168752.0,336949.0,1015.0,
United States,3,4563260.0,,,,1.37,,,,168752.0,348017.0,1048.0,
United States,4,4836469.0,,,,1.46,,,,273209.0,339372.0,1022.0,
United States,5,5306797.0,,,,1.6,,,,470328.0,358887.0,1081.0,
United States,6,5919418.0,,,,1.78,,,,612621.0,378253.0,1139.0,
United States,7,6688231.0,,,,2.01,,,,768813.0,419933.0,1265.0,
United States,8,,,,,,,,,766363.666666667,461263.0,1389.0,
United States,9,,,,,,,,,766363.666666666,546636.0,1647.0,
United States,10,8987322.0,,,,2.71,,,,766363.666666667,632009.0,1904.0,
United States,11,9327138.0,27696150.0,7398897.0,0.24,2.81,782228.0,2.23,8.34,339816.0,641524.0,1932.0,0.337
United States,12,10278462.0,29380125.0,8015434.0,0.31,3.1,1020260.0,2.41,8.85,951324.0,710238.0,2139.0,0.35
United States,13,11148991.0,30628175.0,9690757.0,,3.36,,2.92,9.22,870529.0,747082.0,2250.0,0.364
United States,14,12279180.0,31161075.0,10595866.0,0.49,3.7,1610524.0,3.19,9.39,1130189.0,798707.0,2406.0,0.394
United States,15,,,,,,,,,857102.0,811670.0,2445.0,
United States,16,,,,,,,,,857102.0,824632.0,2484.0,
United States,17,,,,,,,,,857102.0,837595.0,2523.0,
United States,18,15707588.0,31161075.0,13595803.0,0.61,4.73,2023124.0,4.1,9.39,857102.0,911493.0,2745.0,0.504
United States,19,16525281.0,35990150.0,14270441.0,0.65,4.98,2161419.0,4.3,10.84,817693.0,892403.0,2688.0,0.459
United States,20,17546374.0,37960000.0,15053257.0,0.72,5.29,2394961.0,4.53,11.43,1021093.0,913912.0,2753.0,0.462
United States,21,19107959.0,39892400.0,16243093.0,0.83,5.76,2756953.0,4.89,12.02,1561585.0,975540.0,2938.0,0.479
United States,22,20537990.0,41411550.0,17390345.0,0.91,6.19,3027865.0,5.24,12.47,1430031.0,1057387.0,3185.0,0.496
United States,23,21848655.0,41411550.0,18502131.0,0.97,6.58,3216836.0,5.57,12.47,1310665.0,1122182.0,3380.0,0.528
United States,24,22734243.0,41418325.0,19252279.0,1.01,6.85,3346390.0,5.8,12.48,885588.0,1126251.0,3392.0,0.549
United States,25,23540994.0,44394075.0,19902237.0,1.05,7.09,3481921.0,5.99,13.37,806751.0,1119058.0,3371.0,0.53
United States,26,24652634.0,47230950.0,20687970.0,1.14,7.43,3801053.0,6.23,14.23,1111640.0,1161050.0,3497.0,0.522
United States,27,26193682.0,48386275.0,21698606.0,1.28,7.89,4263056.0,6.54,14.57,1541048.0,1235330.0,3721.0,0.541
United States,28,27884661.0,49216500.0,22858318.0,1.44,8.4,4780888.0,6.89,14.82,1690979.0,1253815.0,3777.0,0.567
United States,29,29577902.0,49932850.0,24064165.0,1.58,8.91,5259693.0,7.25,15.04,1693241.0,1291416.0,3890.0,0.592
United States,30,31123299.0,49933250.0,25201143.0,1.7,9.37,5657142.0,7.59,15.04,1545397.0,1324949.0,3991.0,0.623
United States,31,32222402.0,49936450.0,26023153.0,1.79,9.71,5927847.0,7.84,15.04,1099103.0,1355451.0,4083.0,0.645
United States,32,32780860.0,52657675.0,26440836.0,1.83,9.87,6064792.0,7.96,15.86,558458.0,1319981.0,3976.0,0.623
United States,33,33878254.0,55943800.0,27154956.0,1.94,10.2,6436931.0,8.18,16.85,1097394.0,1317946.0,3970.0,0.606
United States,34,35203710.0,57489675.0,27905197.0,2.09,10.6,6926050.0,8.41,17.32,1325456.0,1287147.0,3877.0,0.612
United States,35,36819212.0,58380300.0,28909497.0,2.26,11.09,7503864.0,8.71,17.58,1615502.0,1276364.0,3845.0,0.631
United States,36,39037964.0,59304600.0,30250964.0,2.51,11.76,8317180.0,9.11,17.86,2218752.0,1351437.0,4071.0,0.658
United States,37,41210937.0,59307800.0,31579100.0,2.76,12.41,9147185.0,9.51,17.86,2172973.0,1441091.0,4341.0,0.695
United States,38,42417617.0,59307800.0,32340146.0,2.87,12.78,9518015.0,9.74,17.86,1206680.0,1456459.0,4387.0,0.715
Utah,11,95225.0,256275.0,90613.0,0.14,2.97,4608.0,2.83,7.99,,,,0.372
Utah,12,104036.0,266025.0,98010.0,0.19,3.24,6021.0,3.06,8.3,8811.0,8811.0,2748.0,0.391
Utah,13,115384.0,267975.0,103833.0,,3.6,,3.24,8.36,11348.0,10080.0,3144.0,0.431
Utah,14,128210.0,268175.0,114504.0,0.33,4.0,10534.0,3.57,8.36,12826.0,10995.0,3430.0,0.478
Utah,15,,,,,,,,,8748.75,10433.0,3254.0,
Utah,16,,,,,,,,,8748.75,10096.0,3149.0,
Utah,17,,,,,,,,,8748.75,9872.0,3079.0,
Utah,18,163205.0,268175.0,144056.0,0.48,5.09,15367.0,4.49,8.36,8748.75,9711.0,3029.0,0.609
Utah,19,181792.0,319700.0,159814.0,0.51,5.67,16272.0,4.98,9.97,18587.0,11108.0,3465.0,0.569
Utah,20,189578.0,337825.0,166334.0,0.54,5.91,17275.0,5.19,10.54,7786.0,10599.0,3306.0,0.561
Utah,21,202729.0,341725.0,175364.0,0.65,6.32,20697.0,5.47,10.66,13151.0,10646.0,3321.0,0.593
Utah,22,202729.0,341725.0,175364.0,0.65,6.32,20697.0,5.47,10.66,0.0,9396.0,2931.0,0.593
Utah,23,202729.0,341725.0,175364.0,0.65,6.32,20697.0,5.47,10.66,0.0,8146.0,2541.0,0.593
Utah,24,229007.0,341725.0,195221.0,0.8,7.14,25693.0,6.09,10.66,26278.0,10650.0,3322.0,0.67
Utah,25,230418.0,374850.0,196507.0,0.8,7.19,25817.0,6.13,11.69,1411.0,9602.0,2995.0,0.615
Utah,26,239807.0,394250.0,201134.0,0.94,7.48,30065.0,6.27,12.3,9389.0,8288.0,2585.0,0.608
Utah,27,239807.0,399425.0,201134.0,0.94,7.48,30065.0,6.27,12.46,0.0,7176.0,2238.0,0.6
Utah,28,271127.0,401375.0,219468.0,1.28,8.46,40909.0,6.85,12.52,31320.0,9771.0,3048.0,0.675
Utah,29,286501.0,401375.0,227616.0,1.43,8.94,45874.0,7.1,12.52,15374.0,11967.0,3733.0,0.714
Utah,30,286501.0,401375.0,227616.0,1.43,8.94,45874.0,7.1,12.52,0.0,11967.0,3733.0,0.714
Utah,31,323030.0,401375.0,244613.0,1.95,10.08,62607.0,7.63,12.52,36529.0,13432.0,4190.0,0.805
Utah,32,324636.0,427225.0,245534.0,1.97,10.13,63286.0,7.66,13.33,1606.0,13460.0,4198.0,0.76
Utah,33,324636.0,471575.0,245534.0,1.97,10.13,63286.0,7.66,14.71,0.0,12118.0,3780.0,0.688
Utah,34,353469.0,492450.0,258569.0,2.34,11.02,74992.0,8.06,15.36,28833.0,16237.0,5065.0,0.718
Utah,35,376495.0,493425.0,271345.0,2.52,11.74,80826.0,8.46,15.39,23026.0,15053.0,4695.0,0.763
Utah,36,400285.0,493525.0,284458.0,2.75,12.49,88190.0,8.87,15.39,23790.0,16255.0,5070.0,0.811
Utah,37,400285.0,493525.0,284458.0,2.75,12.49,88190.0,8.87,15.39,0.0,16255.0,5070.0,0.811
Utah,38,506629.0,493525.0,304991.0,3.25,15.8,104274.0,9.51,15.39,106344.0,26228.0,8181.0,1.027
Vermont,11,25757.0,64925.0,,,4.13,,,10.4,,,,0.397
Vermont,12,29571.0,69800.0,,,4.74,,,11.19,3814.0,3814.0,6112.0,0.424
Vermont,13,29571.0,69800.0,26603.0,,4.74,,4.26,11.19,0.0,1907.0,3056.0,0.424
Vermont,14,32470.0,74000.0,28355.0,0.66,5.2,4100.0,4.54,11.86,2899.0,2238.0,3587.0,0.439
Vermont,15,,,,,,,,,2027.75,2185.0,3502.0,
Vermont,16,,,,,,,,,2027.75,2154.0,3452.0,
Vermont,17,,,,,,,,,2027.75,2133.0,3418.0,
Vermont,18,40581.0,74000.0,34427.0,0.98,6.5,6114.0,5.52,11.86,2027.75,2118.0,3394.0,0.548
Vermont,19,40814.0,75950.0,34607.0,0.99,6.54,6167.0,5.55,12.17,233.0,1606.0,2574.0,0.537
Vermont,20,42835.0,78875.0,36233.0,1.05,6.86,6545.0,5.81,12.64,2021.0,1895.0,3037.0,0.543
Vermont,21,46447.0,84825.0,38432.0,1.27,7.44,7954.0,6.16,13.59,3612.0,1997.0,3200.0,0.548
Vermont,22,49426.0,90000.0,40484.0,1.42,7.92,8877.0,6.49,14.42,2979.0,2133.0,3418.0,0.549
Vermont,23,51872.0,90000.0,41950.0,1.58,8.31,9853.0,6.72,14.42,2446.0,2192.0,3513.0,0.576
Vermont,24,53624.0,90000.0,43356.0,1.63,8.59,10195.0,6.95,14.42,1752.0,2153.0,3450.0,0.596
Vermont,25,54416.0,92925.0,43994.0,1.66,8.72,10349.0,7.05,14.89,792.0,1976.0,3167.0,0.586
Vermont,26,55377.0,96825.0,44498.0,1.73,8.88,10806.0,7.13,15.52,961.0,2080.0,3333.0,0.572
Vermont,27,58871.0,98775.0,46376.0,1.99,9.44,12418.0,7.43,15.83,3494.0,2291.0,3672.0,0.596
Vermont,28,61737.0,99750.0,47485.0,2.27,9.89,14168.0,7.61,15.99,2866.0,2184.0,3500.0,0.619
Vermont,29,63777.0,99750.0,48473.0,2.44,10.22,15213.0,7.77,15.99,2040.0,2050.0,3285.0,0.639
Vermont,30,67180.0,99750.0,50571.0,2.64,10.77,16491.0,8.1,15.99,3403.0,2187.0,3505.0,0.673
Vermont,31,72428.0,99750.0,53967.0,2.94,11.61,18338.0,8.65,15.99,5248.0,2686.0,4305.0,0.726
Vermont,32,74021.0,109825.0,54994.0,3.03,11.86,18903.0,8.81,17.6,1593.0,2801.0,4489.0,0.674
Vermont,33,74718.0,113625.0,55357.0,3.08,11.97,19237.0,8.87,18.21,697.0,2763.0,4428.0,0.658
Vermont,34,77198.0,116075.0,56221.0,3.34,12.37,20843.0,9.01,18.6,2480.0,2618.0,4196.0,0.665
Vermont,35,80054.0,116075.0,57432.0,3.6,12.83,22483.0,9.2,18.6,2856.0,2617.0,4194.0,0.69
Vermont,36,82992.0,116075.0,58637.0,3.88,13.3,24212.0,9.4,18.6,2938.0,2745.0,4399.0,0.715
Vermont,37,87180.0,116075.0,60863.0,4.19,13.97,26162.0,9.75,18.6,4188.0,2857.0,4579.0,0.751
Vermont,38,90328.0,116075.0,63024.0,4.35,14.48,27144.0,10.1,18.6,3148.0,2557.0,4098.0,0.778
Veterans Health,11,226754.0,885950.0,207449.0,,,19301.0,,,,,,0.256
Veterans Health,12,254377.0,941525.0,227886.0,,,26487.0,,,27623.0,27623.0,,0.27
Veterans Health,13,284697.0,941925.0,252993.0,,,,,,30320.0,28972.0,,0.302
Veterans Health,14,317771.0,994425.0,280461.0,,,36983.0,,,33074.0,30339.0,,0.32
Veterans Health,15,,,,,,,,,24609.5,28907.0,,
Veterans Health,16,,,,,,,,,24609.5,28047.0,,
Veterans Health,17,,,,,,,,,24609.5,27474.0,,
Veterans Health,18,416209.0,994425.0,372382.0,,,43469.0,,,24609.5,27065.0,,0.419
Veterans Health,19,432569.0,1048050.0,387870.0,,,44329.0,,,16360.0,25456.0,,0.413
Veterans Health,20,527258.0,1100725.0,463738.0,,,62996.0,,,94689.0,34652.0,,0.479
Veterans Health,21,579663.0,1150825.0,497096.0,,,81966.0,,,52405.0,37413.0,,0.504
Veterans Health,22,623590.0,1151525.0,529784.0,,,93168.0,,,43927.0,40173.0,,0.542
Veterans Health,23,664245.0,1151525.0,564247.0,,,99328.0,,,40655.0,42465.0,,0.577
Veterans Health,24,702779.0,1151525.0,600685.0,,,101396.0,,,38534.0,44454.0,,0.61
Veterans Health,25,703351.0,1260325.0,600904.0,,,101749.0,,,572.0,41020.0,,0.558
Veterans Health,26,746109.0,1312125.0,626115.0,,,119254.0,,,42758.0,44791.0,,0.569
Veterans Health,27,792348.0,1367700.0,655236.0,,,136319.0,,,46239.0,37870.0,,0.579
Veterans Health,28,841497.0,1367700.0,688872.0,,,151793.0,,,49149.0,37405.0,,0.615
Veterans Health,29,888305.0,1367700.0,721252.0,,,166191.0,,,46808.0,37816.0,,0.649
Veterans Health,30,932278.0,1367700.0,754720.0,,,176655.0,,,43973.0,38290.0,,0.682
Veterans Health,31,963346.0,1367700.0,781179.0,,,181258.0,,,31068.0,37224.0,,0.704
Veterans Health,32,973371.0,1491725.0,789785.0,,,182677.0,,,10025.0,38574.0,,0.653
Veterans Health,33,1013974.0,1543525.0,813455.0,,,199554.0,,,40603.0,38266.0,,0.657
Veterans Health,34,1026173.0,1598925.0,816665.0,,,208498.0,,,12199.0,33404.0,,0.642
Veterans Health,35,1078011.0,1600425.0,847699.0,,,229255.0,,,51838.0,33788.0,,0.674
Veterans Health,36,1130808.0,1733525.0,876409.0,,,253303.0,,,52797.0,34643.0,,0.652
Veterans Health,37,1220300.0,1733525.0,927688.0,,,291482.0,,,89492.0,41146.0,,0.704
Veterans Health,38,1258957.0,1733525.0,952628.0,,,305197.0,,,38657.0,42230.0,,0.726
Virgin Islands,11,880.0,9175.0,,,0.84,,,8.76,,,,0.096
Virgin Islands,12,1195.0,9575.0,,,1.14,,,9.15,315.0,315.0,3009.0,0.125
Virgin Islands,13,1424.0,10750.0,1267.0,,1.36,,1.21,10.27,229.0,272.0,2598.0,0.132
Virgin Islands,14,1631.0,11825.0,1474.0,0.15,1.56,157.0,1.41,11.3,207.0,250.0,2388.0,0.138
Virgin Islands,15,,,,,,,,,126.0,219.0,2092.0,
Virgin Islands,16,,,,,,,,,126.0,201.0,1920.0,
Virgin Islands,17,,,,,,,,,126.0,188.0,1796.0,
Virgin Islands,18,2135.0,11825.0,1970.0,0.16,2.04,165.0,1.88,11.3,126.0,179.0,1710.0,0.181
Virgin Islands,19,2418.0,12325.0,2178.0,0.23,2.31,240.0,2.08,11.77,283.0,175.0,1672.0,0.196
Virgin Islands,20,2744.0,13325.0,2450.0,0.28,2.62,294.0,2.34,12.73,326.0,189.0,1806.0,0.206
Virgin Islands,21,3070.0,13525.0,2703.0,0.35,2.93,367.0,2.58,12.92,326.0,206.0,1968.0,0.227
Virgin Islands,22,3355.0,13525.0,2946.0,0.39,3.2,409.0,2.81,12.92,285.0,228.0,2178.0,0.248
Virgin Islands,23,3378.0,13525.0,2969.0,0.39,3.23,409.0,2.84,12.92,23.0,214.0,2044.0,0.25
Virgin Islands,24,3399.0,14500.0,2984.0,0.4,3.25,415.0,2.85,13.85,21.0,199.0,1901.0,0.234
Virgin Islands,25,3747.0,15700.0,3251.0,0.47,3.58,496.0,3.11,15.0,348.0,230.0,2197.0,0.239
Virgin Islands,26,4174.0,16875.0,3538.0,0.61,3.99,636.0,3.38,16.12,427.0,251.0,2398.0,0.247
Virgin Islands,27,4620.0,17075.0,3901.0,0.69,4.41,719.0,3.73,16.31,446.0,268.0,2560.0,0.271
Virgin Islands,28,5256.0,17075.0,4367.0,0.85,5.02,889.0,4.17,16.31,636.0,312.0,2981.0,0.308
